0.53595746665423	0.024531293722600503	0.005736405186083387	0.002331872026863166	0.001165936013431583	9.327488107452663E-4	5.596492864471598E-4	4.1973696483536984E-4	4.663744053726331E-5	2.3318720268631659E-4	1.3991232161178995E-4	4.663744053726331E-5	0.0	0.0	0.0	0.0	
0.024531293722600503	0.04048129838634456	0.018188601809532693	0.005363305661785282	0.0014457606566551627	9.793862512825296E-4	6.529241675216864E-4	3.264620837608432E-4	9.327488107452663E-5	1.8654976214905325E-4	9.327488107452663E-5	4.663744053726331E-5	0.0	0.0	0.0	0.0	
0.005736405186083387	0.018188601809532693	0.0360973789758418	0.014410969126014365	0.004010819886204645	0.0016789478593414793	8.86111370208003E-4	4.1973696483536984E-4	4.663744053726331E-5	9.327488107452663E-5	9.327488107452663E-5	0.0	0.0	0.0	0.0	0.0	
0.002331872026863166	0.005363305661785282	0.014410969126014365	0.030314336349221156	0.011239623169480458	0.0030314336349221154	0.0013524857755806362	5.130118459098964E-4	2.798246432235799E-4	1.8654976214905325E-4	4.663744053726331E-5	0.0	0.0	0.0	0.0	0.0	
0.001165936013431583	0.0014457606566551627	0.004010819886204645	0.011239623169480458	0.01604327954481858	0.005363305661785282	0.002052047383639586	0.0011192985728943196	3.264620837608432E-4	2.3318720268631659E-4	9.327488107452663E-5	0.0	0.0	0.0	0.0	0.0	
9.327488107452663E-4	9.793862512825296E-4	0.0016789478593414793	0.0030314336349221154	0.005363305661785282	0.006529241675216864	0.0033112582781456954	0.002098684824176849	6.995616080589497E-4	6.062867269844231E-4	3.264620837608432E-4	9.327488107452663E-5	0.0	0.0	0.0	0.0	
5.596492864471598E-4	6.529241675216864E-4	8.86111370208003E-4	0.0013524857755806362	0.002052047383639586	0.0033112582781456954	0.003264620837608432	0.004150732207816435	0.001912135062027796	0.0010726611323570562	2.798246432235799E-4	1.3991232161178995E-4	0.0	0.0	0.0	0.0	
4.1973696483536984E-4	3.264620837608432E-4	4.1973696483536984E-4	5.130118459098964E-4	0.0011192985728943196	0.002098684824176849	0.004150732207816435	0.006529241675216864	0.005036843578024438	0.003404533159220222	6.062867269844231E-4	1.8654976214905325E-4	0.0	0.0	0.0	0.0	
4.663744053726331E-5	9.327488107452663E-5	4.663744053726331E-5	2.798246432235799E-4	3.264620837608432E-4	6.995616080589497E-4	0.001912135062027796	0.005036843578024438	0.007648540248111184	0.007461990485962131	0.0012125734539688462	2.798246432235799E-4	0.0	0.0	0.0	0.0	
2.3318720268631659E-4	1.8654976214905325E-4	9.327488107452663E-5	1.8654976214905325E-4	2.3318720268631659E-4	6.062867269844231E-4	0.0010726611323570562	0.003404533159220222	0.007461990485962131	0.023318720268631656	0.0022852345863259025	1.8654976214905325E-4	0.0	0.0	0.0	0.0	
1.3991232161178995E-4	9.327488107452663E-5	9.327488107452663E-5	4.663744053726331E-5	9.327488107452663E-5	3.264620837608432E-4	2.798246432235799E-4	6.062867269844231E-4	0.0012125734539688462	0.0022852345863259025	6.529241675216864E-4	1.8654976214905325E-4	0.0	0.0	0.0	0.0	
4.663744053726331E-5	4.663744053726331E-5	0.0	0.0	0.0	9.327488107452663E-5	1.3991232161178995E-4	1.8654976214905325E-4	2.798246432235799E-4	1.8654976214905325E-4	1.8654976214905325E-4	9.327488107452663E-5	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
