0.3165477175033949	0.025750196546900684	0.004972381331618015	0.002159463350384415	0.0011639660612001103	6.99400659580768E-4	4.696705159228515E-4	3.216222011210831E-4	2.1441480074738874E-4	1.4294320049825917E-4	8.678694315965734E-5	5.615625733860181E-5	1.5315342910527767E-5	0.0	0.0	0.0	
0.025750196546900684	0.04655864244800441	0.013896121134152194	0.004793702330995191	0.0021747786932949428	0.0013120143760018787	6.738750880632217E-4	5.105114303509255E-4	3.420426583351201E-4	2.0930968644387947E-4	1.3273297189124065E-4	7.147160024912958E-5	1.5315342910527767E-5	5.105114303509255E-6	0.0	0.0	
0.004972381331618015	0.013896121134152194	0.0298955493613502	0.015269396881796184	0.004962171103010996	0.0022258298363300355	0.0010363382036123788	6.891904309737495E-4	5.156165446544348E-4	2.756761723894998E-4	1.9909945783686098E-4	7.147160024912958E-5	1.021022860701851E-5	0.0	0.0	0.0	
0.002159463350384415	0.004793702330995191	0.015269396881796184	0.03755322081661409	0.017873005176585903	0.004482290358481127	0.0018276309206563136	0.001000602403487814	7.147160024912958E-4	4.135142585842497E-4	2.450454865684443E-4	8.168182885614808E-5	2.042045721403702E-5	0.0	0.0	0.0	
0.0011639660612001103	0.0021747786932949428	0.004962171103010996	0.017873005176585903	0.03852319253428084	0.014692518965499637	0.003670577184223155	0.0019348383210300078	0.0011690711755036195	6.840853166702402E-4	3.1651708681757385E-4	9.699717176667585E-5	2.042045721403702E-5	0.0	0.0	0.0	
6.99400659580768E-4	0.0013120143760018787	0.0022258298363300355	0.004482290358481127	0.014692518965499637	0.018960394523233375	0.007320733911232272	0.0034255316976547104	0.0018429462635668413	0.001118020032468527	6.126137164211107E-4	1.1741762898071288E-4	3.0630685821055535E-5	0.0	0.0	0.0	
4.696705159228515E-4	6.738750880632217E-4	0.0010363382036123788	0.0018276309206563136	0.003670577184223155	0.007320733911232272	0.015100928109780379	0.005988299078016357	0.0036399464984020993	0.002036940607100193	7.096108881877865E-4	1.7867900062282395E-4	2.042045721403702E-5	0.0	0.0	0.0	
3.216222011210831E-4	5.105114303509255E-4	6.891904309737495E-4	0.001000602403487814	0.0019348383210300078	0.0034255316976547104	0.005988299078016357	0.008627643172930641	0.00775466862703056	0.004645654016193422	0.0013273297189124065	2.654659437824813E-4	2.5525571517546278E-5	0.0	0.0	0.0	
2.1441480074738874E-4	3.420426583351201E-4	5.156165446544348E-4	7.147160024912958E-4	0.0011690711755036195	0.0018429462635668413	0.0036399464984020993	0.00775466862703056	0.01707150223093495	0.015948377084162916	0.00363484138409859	4.4414494440530526E-4	5.615625733860181E-5	0.0	0.0	0.0	
1.4294320049825917E-4	2.0930968644387947E-4	2.756761723894998E-4	4.135142585842497E-4	6.840853166702402E-4	0.001118020032468527	0.002036940607100193	0.004645654016193422	0.015948377084162916	0.05516586516372102	0.009036052317211383	7.19821116794805E-4	7.657671455263884E-5	1.021022860701851E-5	0.0	0.0	
8.678694315965734E-5	1.3273297189124065E-4	1.9909945783686098E-4	2.450454865684443E-4	3.1651708681757385E-4	6.126137164211107E-4	7.096108881877865E-4	0.0013273297189124065	0.00363484138409859	0.009036052317211383	0.003655261841312627	3.573580012456479E-4	5.615625733860181E-5	0.0	0.0	0.0	
5.615625733860181E-5	7.147160024912958E-5	7.147160024912958E-5	8.168182885614808E-5	9.699717176667585E-5	1.1741762898071288E-4	1.7867900062282395E-4	2.654659437824813E-4	4.4414494440530526E-4	7.19821116794805E-4	3.573580012456479E-4	1.2252274328422214E-4	2.042045721403702E-5	0.0	0.0	0.0	
1.5315342910527767E-5	1.5315342910527767E-5	1.021022860701851E-5	2.042045721403702E-5	2.042045721403702E-5	3.0630685821055535E-5	2.042045721403702E-5	2.5525571517546278E-5	5.615625733860181E-5	7.657671455263884E-5	5.615625733860181E-5	2.042045721403702E-5	0.0	0.0	0.0	0.0	
0.0	5.105114303509255E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.021022860701851E-5	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
